Seed,Cluster,Cluster_Size,Rank,Feature_ID,Feature_Name,Importance_Score,Phi_Weight,Cluster_Mean,Cluster_Std
1,0,1417,1,51,Feature_51,1.1295412803971632,0.9521682,1.1862833155598336,0.29571577045109265
1,0,1417,2,6,Feature_6,1.104307702691649,0.9425529,1.1716134705966452,0.7243485449609157
1,0,1417,3,238,Feature_238,1.1016478827709903,0.9468612,-1.1634734574213834,0.7012842533445881
1,0,1417,4,699,Feature_699,1.0927043834493981,0.94548064,1.155713117525264,0.8908343340838014
1,0,1417,5,369,Feature_369,1.087086502553751,0.9469742,-1.1479578662384269,0.34696480919676864
1,0,1417,6,480,Feature_480,1.0592270812467066,0.9413986,-1.125163196612138,0.9928925047116048
1,0,1417,7,498,Feature_498,1.0273541981195788,0.94742435,-1.084365412148791,0.454237831203875
1,0,1417,8,722,Feature_722,1.0256275342068415,0.94825584,1.0815936946836358,0.5234441587338465
1,0,1417,9,173,Feature_173,1.0227688674735926,0.94651943,1.0805577046240755,0.6938406892980559
1,0,1417,10,360,Feature_360,1.010044049135811,0.93485636,-1.080427001996719,0.4202402423825958
1,0,1417,11,435,Feature_435,1.0096663990186783,0.9428785,1.070834063322739,0.6829635015130099
1,0,1417,12,589,Feature_589,0.9862882182265026,0.92074275,-1.0711876015822088,0.7263601673250356
1,0,1417,13,383,Feature_383,0.9833487530495469,0.94175774,-1.044163177805755,0.9260607757610162
1,0,1417,14,146,Feature_146,0.979883005000685,0.94682765,1.0349116916136154,0.2727980512619838
1,0,1417,15,606,Feature_606,0.9787196138402291,0.94409084,1.036679489997113,0.4287336141586063
1,0,1417,16,625,Feature_625,0.9784106081353218,0.938948,-1.0420285612449218,0.239361033759988
1,0,1417,17,193,Feature_193,0.9719054999287957,0.933202,-1.0414738400492134,0.868026090094142
1,0,1417,18,82,Feature_82,0.9716707588709467,0.93156594,-1.0430509712221625,0.7915365132711321
1,0,1417,19,715,Feature_715,0.9705521574749563,0.94231886,1.0299615152106678,0.6681860413779759
1,0,1417,20,374,Feature_374,0.9696521060862782,0.94206464,1.0292840447710512,0.5804338215834322
1,1,1114,1,660,Feature_660,0.9982540298871295,0.90227735,-1.1063715934087504,0.8677966274782637
1,1,1114,2,683,Feature_683,0.9947164493598821,0.91350764,1.0888977884913302,0.6161056055695394
1,1,1114,3,205,Feature_205,0.9928489814482687,0.90370315,-1.0986450340532539,0.7396095337641729
1,1,1114,4,623,Feature_623,0.9270210576211001,0.8445861,-1.0976040048162732,0.6585948192359162
1,1,1114,5,376,Feature_376,0.8952498589221093,0.91069543,0.983039802194692,0.7913025955862781
1,1,1114,6,364,Feature_364,0.8837044884367042,0.93681836,-0.9433039796818881,0.8809912088476145
1,1,1114,7,765,Feature_765,0.8809067883486111,0.9041046,-0.9743416831268705,0.8443073510722755
1,1,1114,8,255,Feature_255,0.863335558261865,0.93046325,-0.9278556182968883,0.7562491285071296
1,1,1114,9,123,Feature_123,0.8449721830983091,0.9263174,-0.9121842996496873,0.9591865043892467
1,1,1114,10,542,Feature_542,0.8294160746664463,0.8565834,-0.9682840675252493,0.7774687832685675
1,1,1114,11,581,Feature_581,0.8267219814257976,0.8498307,0.9728078710589075,0.8105709002102587
1,1,1114,12,761,Feature_761,0.8204235738820642,0.82025504,-1.0002054638510933,0.8740313876922827
1,1,1114,13,242,Feature_242,0.8129416816754444,0.93917006,-0.8655958213522406,0.8078946472049922
1,1,1114,14,40,Feature_40,0.8014276631292295,0.6851315,-1.1697428516379145,0.724003355203234
1,1,1114,15,501,Feature_501,0.7936826338728943,0.89764035,0.8841877886843692,1.0505982953091244
1,1,1114,16,651,Feature_651,0.7776839804458893,0.9280579,0.8379692397362749,1.038174777755674
1,1,1114,17,63,Feature_63,0.7743282824542728,0.8888694,-0.8711384127736798,0.8590435176967293
1,1,1114,18,390,Feature_390,0.7643783446992849,0.93874496,0.8142556023899865,0.7357226420827625
1,1,1114,19,677,Feature_677,0.7588741281860989,0.9069523,0.8367299031843415,0.6249218460038907
1,1,1114,20,716,Feature_716,0.7567047257347577,0.9262937,0.8169166532366733,0.6870228298225217
1,2,731,1,291,Feature_291,1.5527817940921178,0.9187164,1.69016449799575,0.6079880707340467
1,2,731,2,29,Feature_29,1.3555876546011534,0.9293383,1.4586590147479628,0.6327139633508306
1,2,731,3,662,Feature_662,1.3511436027215322,0.9263234,-1.458608929150917,0.735466842238411
1,2,731,4,341,Feature_341,1.3104602672722896,0.9183774,1.426930005099031,0.7399788816102101
1,2,731,5,111,Feature_111,1.2433747442649195,0.7884849,-1.5769164246321896,0.6273690691813592
1,2,731,6,119,Feature_119,1.2220545377860592,0.8971572,1.3621409362479489,0.6943790487382973
1,2,731,7,762,Feature_762,1.2098109368918981,0.85575104,1.4137417119448568,0.6961360737102006
1,2,731,8,342,Feature_342,1.1891282954554654,0.9404581,-1.2644138761082195,0.6207408487959352
1,2,731,9,30,Feature_30,1.1666671886935729,0.9080466,-1.2848098154638303,0.578164609742015
1,2,731,10,650,Feature_650,1.1365897144657369,0.8000442,1.4206586890481165,0.7947140795660195
1,2,731,11,722,Feature_722,1.1343698678851837,0.94825584,-1.1962698500411801,0.5394350773656389
1,2,731,12,547,Feature_547,1.1199717156519704,0.9308241,1.2032044663254764,0.7858521234600747
1,2,731,13,729,Feature_729,1.0999297756162916,0.8126035,-1.3535873415082196,0.8250713823466138
1,2,731,14,253,Feature_253,1.0742187214159478,0.9031653,1.1893932862896446,0.6882290572283729
1,2,731,15,59,Feature_59,1.0560029423285946,0.8448312,1.249957277867484,0.7762793040118993
1,2,731,16,456,Feature_456,1.0491913141173073,0.91446394,-1.14732934929627,0.7822794444378709
1,2,731,17,229,Feature_229,1.0418989810052675,0.9164027,-1.136944471874435,0.6106421515317424
1,2,731,18,681,Feature_681,1.0352539270314427,0.86246794,1.200339019539008,0.6375039433565807
1,2,731,19,65,Feature_65,1.0277667321359851,0.9208753,1.1160758899420833,1.0328484581161335
1,2,731,20,626,Feature_626,1.0227838698230782,0.82677,-1.2370839053285345,0.7394559613492796
1,3,1329,1,369,Feature_369,0.8470086968051855,0.9469742,0.8944369137007057,0.7061412551497261
1,3,1329,2,472,Feature_472,0.8254036289455519,0.9164278,-0.9006750307495991,0.9099138224918071
1,3,1329,3,639,Feature_639,0.7742863117898979,0.8859105,-0.8740005927925769,0.8383687820539671
1,3,1329,4,599,Feature_599,0.7730126930732605,0.90248984,0.8565334012293552,1.008054681404237
1,3,1329,5,202,Feature_202,0.7403655620735167,0.9421613,-0.7858161283725452,0.7432455388666332
1,3,1329,6,655,Feature_655,0.7368098481365669,0.9279709,-0.7940010393317173,0.8988540781447059
1,3,1329,7,198,Feature_198,0.7288152532811843,0.9160534,-0.7956034461183397,0.6302919561410876
1,3,1329,8,300,Feature_300,0.7280440748077882,0.9041093,0.8052611287880499,0.8104005741218758
1,3,1329,9,327,Feature_327,0.7156967153627076,0.9366576,-0.7640964100325046,0.7755596724214737
1,3,1329,10,587,Feature_587,0.7136634469735792,0.9355459,0.7628310173832051,0.7286588891735729
1,3,1329,11,114,Feature_114,0.7086651128433308,0.90565515,0.7824889156219773,0.6469848495429901
1,3,1329,12,677,Feature_677,0.7073936021707864,0.9069523,-0.7799677947545387,0.6004054100697589
1,3,1329,13,359,Feature_359,0.7027702443968896,0.9089057,-0.7732048066539724,0.7757721544446746
1,3,1329,14,756,Feature_756,0.6942844778763421,0.90076256,0.7707741310103812,0.703848753272147
1,3,1329,15,644,Feature_644,0.6893409520008382,0.9165805,-0.7520790081620105,0.7071340303333897
1,3,1329,16,20,Feature_20,0.6808746498638991,0.93783945,0.7260034230675149,0.7794999873927525
1,3,1329,17,416,Feature_416,0.6793093662334502,0.89963967,-0.7550905010592145,0.8020459066569634
1,3,1329,18,384,Feature_384,0.6720375094940314,0.93348616,-0.719922303819333,0.7675371906232007
1,3,1329,19,486,Feature_486,0.6603924929794063,0.9226818,-0.7157315630545197,0.8406801118717563
1,3,1329,20,433,Feature_433,0.6577509313077867,0.8650468,-0.7603645628526535,0.8457567661574067
1,4,401,1,14,Feature_14,1.270447405333256,0.91116077,1.3943175027244583,0.9473357279960404
1,4,401,2,556,Feature_556,1.1560130962195445,0.9186406,-1.2583953715531977,0.9823454070301876
1,4,401,3,406,Feature_406,1.0597573688798152,0.9236751,-1.1473269616930846,0.8066681293555822
