Seed,Cluster,Cluster_Size,Rank,Feature_ID,Feature_Name,Importance_Score,Phi_Weight,Cluster_Mean,Cluster_Std
999,2,1304,13,754,Feature_754,0.8415648898708082,0.89911675,-0.9359906659830654,0.6917261040013954
999,2,1304,14,426,Feature_426,0.830465868203488,0.8554924,-0.9707460353138148,0.937772023224199
999,2,1304,15,712,Feature_712,0.828373862787521,0.9190461,-0.9013409220966553,0.46304680929996567
999,2,1304,16,83,Feature_83,0.8258530293333781,0.9295079,-0.8884841316331515,0.8590681953865142
999,2,1304,17,452,Feature_452,0.8234781033801127,0.93542916,0.8803211854696434,0.525661905966943
999,2,1304,18,675,Feature_675,0.8215334098952976,0.86998963,0.9443025275294488,0.703921581167332
999,2,1304,19,10,Feature_10,0.8114306827553641,0.94159675,-0.8617602873195757,0.6965594030334796
999,2,1304,20,125,Feature_125,0.8080263124415248,0.87131286,0.9273664519605109,0.7029786201532733
999,3,1468,1,369,Feature_369,0.8196173304881763,0.9470687,0.8654254311830594,0.7041584684261029
999,3,1468,2,639,Feature_639,0.7907098485148715,0.8895334,-0.888904056934556,0.7838157834842037
999,3,1468,3,599,Feature_599,0.7615217560394295,0.90332854,0.8430174892683234,0.9656052908539492
999,3,1468,4,472,Feature_472,0.7516926845293883,0.9162806,-0.8203738703773162,0.9261954773866521
999,3,1468,5,198,Feature_198,0.7490852232335486,0.915761,-0.8179920614398841,0.6265025443260492
999,3,1468,6,202,Feature_202,0.746215423528259,0.9422018,-0.7919910882347021,0.7386085810674619
999,3,1468,7,114,Feature_114,0.7221440254667634,0.9053574,0.7976341819921509,0.6606232623214668
999,3,1468,8,756,Feature_756,0.7203896680261018,0.9005216,0.7999693587602137,0.6852039333612323
999,3,1468,9,300,Feature_300,0.7195351055919128,0.9005707,0.7989768188958783,0.791607791552
999,3,1468,10,384,Feature_384,0.7093999097408928,0.93350196,-0.7599340344363732,0.7245280105107652
999,3,1468,11,587,Feature_587,0.6992361749605361,0.9355437,0.7474115458598692,0.7213399165279906
999,3,1468,12,327,Feature_327,0.6973379691102124,0.936688,-0.7444719743391535,0.7726434949793411
999,3,1468,13,655,Feature_655,0.6948740116521092,0.92827934,-0.7485613236335815,0.9051210492739024
999,3,1468,14,416,Feature_416,0.6880283894457213,0.8926434,-0.7707763206960615,0.7738587912571974
999,3,1468,15,381,Feature_381,0.6841757005588675,0.92834127,0.7369872729372939,0.7146089860094117
999,3,1468,16,359,Feature_359,0.6612262057418907,0.9086266,-0.7277204894700873,0.7831392176853719
999,3,1468,17,480,Feature_480,0.6508123607245061,0.9413803,0.6913383948327984,0.5586965322766747
999,3,1468,18,20,Feature_20,0.6492130989509861,0.93783474,0.6922468015729544,0.7847580581592911
999,3,1468,19,257,Feature_257,0.6410649800705774,0.91888964,-0.6976517646248234,0.9060265480360562
999,3,1468,20,433,Feature_433,0.6351317677590057,0.8661544,-0.7332777941014632,0.8514115742057121
999,4,400,1,49,Feature_49,0.8757206756997193,0.8951743,-0.9782683123498243,0.8919989261357568
999,4,400,2,594,Feature_594,0.8544243762774043,0.90951186,0.9394318094384928,0.7706206690618574
999,4,400,3,14,Feature_14,0.7430548785882818,0.9102346,0.816333396541371,1.1677143130741185
999,4,400,4,406,Feature_406,0.7194760472904841,0.9237377,-0.7788748294973886,1.12234654627787
999,4,400,5,223,Feature_223,0.7159710857616344,0.86155635,0.8310206114515943,0.989870747375884
999,4,400,6,423,Feature_423,0.709537389745635,0.85039926,-0.8343579617996345,0.8203504011065401
999,4,400,7,571,Feature_571,0.6925455385857184,0.92798465,-0.746289860426411,0.7679910091539339
999,4,400,8,739,Feature_739,0.6891312649215987,0.9240116,0.7458037039785914,0.9413283511928204
999,4,400,9,191,Feature_191,0.6846695754717226,0.91379005,0.7492635508485661,1.0183723140531515
999,4,400,10,216,Feature_216,0.6835666183382838,0.77356803,-0.8836541689185724,1.1323626527055615
999,4,400,11,181,Feature_181,0.6823779196584558,0.8966313,0.7610462843718075,0.9423444371704829
999,4,400,12,71,Feature_71,0.6629012390755983,0.90115666,-0.7356115375218404,0.8822280897233064
999,4,400,13,195,Feature_195,0.6546935508544742,0.82812023,0.7905778966021431,0.9950040124090703
999,4,400,14,224,Feature_224,0.648689469375932,0.9471376,-0.6848946481826431,0.8808420234904303
999,4,400,15,237,Feature_237,0.6419430922976953,0.9342143,0.6871475810745943,0.7913904502412981
999,4,400,16,733,Feature_733,0.6416085925920955,0.7551715,0.8496197373155654,1.171429033472593
999,4,400,17,706,Feature_706,0.6402615959828939,0.7564413,0.8464128017475834,1.3730376950044525
999,4,400,18,22,Feature_22,0.6346964871791173,0.93028253,-0.6822620704455992,0.8347858585561869
999,4,400,19,376,Feature_376,0.6272518361108603,0.9108066,0.6886773094017207,0.9277096909549342
999,4,400,20,35,Feature_35,0.6267917206983713,0.8846905,0.7084869842036396,0.9772863520342119
999,5,657,1,671,Feature_671,0.9101029982259606,0.92436564,-0.984570346572532,0.9879834796976553
999,5,657,2,196,Feature_196,0.8752569042930184,0.8652979,1.0115093201840906,1.232869114301011
999,5,657,3,431,Feature_431,0.8606132029167015,0.89492536,0.9616592012195083,0.9788779677445943
999,5,657,4,20,Feature_20,0.83817192070503,0.93783474,-0.8937309370588072,1.1269904235966435
999,5,657,5,68,Feature_68,0.8041687706878091,0.89722663,-0.8962827699582004,1.0383628702379983
999,5,657,6,231,Feature_231,0.7641417967948677,0.9103701,0.8393748731104566,0.9285604954457716
999,5,657,7,63,Feature_63,0.7455511238195963,0.89494246,-0.833071571755926,1.2373085214791628
999,5,657,8,363,Feature_363,0.7444359208588073,0.9195473,-0.8095678222787336,1.0916867937789472
999,5,657,9,71,Feature_71,0.7315518133221197,0.90115666,-0.8117920475230923,0.8108858362167819
999,5,657,10,224,Feature_224,0.7119139813828604,0.9471376,-0.751647897544257,1.0232228012378008
999,5,657,11,303,Feature_303,0.710813969465075,0.9226003,0.7704462562845678,0.7177032022449897
999,5,657,12,739,Feature_739,0.7079654558242976,0.9240116,0.7661867718376164,0.8424902732665083
999,5,657,13,49,Feature_49,0.6892374469928905,0.8951743,-0.7699477388030025,0.8546564679282213
999,5,657,14,26,Feature_26,0.6797417663415183,0.9466736,-0.7180318394860209,0.7180437254712181
999,5,657,15,280,Feature_280,0.6736735543148674,0.8943022,-0.7532952086412902,0.7488957183720168
999,5,657,16,706,Feature_706,0.667376583458957,0.7564413,0.8822582634509873,1.219619162737984
999,5,657,17,246,Feature_246,0.6651678310855034,0.8659464,0.7681397160394602,0.90226280201254
999,5,657,18,761,Feature_761,0.6647791509129517,0.81905013,-0.8116464718621212,1.0211605868975981
999,5,657,19,505,Feature_505,0.6434690396981801,0.74359286,-0.8653512907005555,1.0328165966416047
999,5,657,20,324,Feature_324,0.63550116698839,0.79916894,-0.795202530671726,0.9156172701630624
