Seed,Cluster,Cluster_Size,Rank,Feature_ID,Feature_Name,Importance_Score,Phi_Weight,Cluster_Mean,Cluster_Std
2025,1,1303,19,481,Feature_481,0.8065365689804569,0.9358485,-0.8618238859759424,0.5586310771629018
2025,1,1303,20,10,Feature_10,0.8059372554247758,0.9416443,-0.8558828912911202,0.7061833251517984
2025,2,1569,1,599,Feature_599,0.8932043408093495,0.90296596,0.9891893798009256,0.7887735232634191
2025,2,1569,2,369,Feature_369,0.7891750884975545,0.9470518,0.8332966256077492,0.7175575200111765
2025,2,1569,3,381,Feature_381,0.7783493534423688,0.9283202,0.8384492000524034,0.7312284493630504
2025,2,1569,4,756,Feature_756,0.7499157173900888,0.9051593,0.8284903241446923,0.6816430503816544
2025,2,1569,5,327,Feature_327,0.7469685695738305,0.9366479,-0.7974913262017926,0.7166351212984152
2025,2,1569,6,186,Feature_186,0.7337947726472814,0.94253165,-0.7785359529390384,0.8833721480412027
2025,2,1569,7,198,Feature_198,0.7310296649719942,0.9172701,-0.7969622534059534,0.5999424104225253
2025,2,1569,8,114,Feature_114,0.7153052356427629,0.9101459,0.7859237209229677,0.7196949255928948
2025,2,1569,9,705,Feature_705,0.7052831707839348,0.93122274,-0.7573732286441562,0.7544697340900137
2025,2,1569,10,6,Feature_6,0.6992942796478677,0.9425139,-0.7419458664497879,0.613464298592474
2025,2,1569,11,723,Feature_723,0.6909213853057715,0.9116606,0.7578712697380123,0.6549286985946436
2025,2,1569,12,237,Feature_237,0.6723946278303955,0.93334854,0.7204110806859291,0.9071605509125329
2025,2,1569,13,384,Feature_384,0.6704642784432572,0.9334858,-0.7182372502530072,0.6999814164368664
2025,2,1569,14,587,Feature_587,0.6693088131177468,0.93868214,0.7130303063909798,0.7509595845195545
2025,2,1569,15,187,Feature_187,0.6590731007034436,0.90356976,-0.7294103138281286,1.0082782704884223
2025,2,1569,16,300,Feature_300,0.65345254145627,0.900487,0.725665709013325,0.8540171589697615
2025,2,1569,17,386,Feature_386,0.6532448558234198,0.92145556,-0.7089271394968202,0.640595075571516
2025,2,1569,18,388,Feature_388,0.6480642320910891,0.9076711,-0.7139857558727144,0.8549768191924075
2025,2,1569,19,257,Feature_257,0.636460056038754,0.9187804,-0.6927227283326867,0.9312039964544692
2025,2,1569,20,472,Feature_472,0.6278781066107406,0.9164102,-0.6851496210997197,1.070966060603545
2025,3,428,1,274,Feature_274,1.6942434840662328,0.90189654,1.8785341951998313,0.6388994059692163
2025,3,428,2,598,Feature_598,1.6571933225813507,0.9283404,1.7851139155996285,0.7184190569821259
2025,3,428,3,217,Feature_217,1.6391431147327926,0.8823361,-1.8577310298755367,0.9386022212009772
2025,3,428,4,232,Feature_232,1.6386720639460344,0.8552585,-1.9159961779526016,0.5824971387593222
2025,3,428,5,530,Feature_530,1.5680332332071074,0.9003188,-1.7416422169163899,0.6632201202884858
2025,3,428,6,128,Feature_128,1.549641949733289,0.9189986,-1.6862288488046773,1.43786185986602
2025,3,428,7,87,Feature_87,1.5397810045967075,0.9027608,1.7056356437793043,1.044376879600119
2025,3,428,8,127,Feature_127,1.5117492525793097,0.93004453,1.6254589977722795,1.075770588162204
2025,3,428,9,469,Feature_469,1.404927507573213,0.91832876,1.5298742298239392,0.662076932068308
2025,3,428,10,165,Feature_165,1.4007867653711306,0.91511476,1.5307225126175206,0.6735455359224497
2025,3,428,11,740,Feature_740,1.3685400817916047,0.9144368,-1.4965933743002353,1.6072838034076466
2025,3,428,12,129,Feature_129,1.3622302117745184,0.9354934,-1.456162275165576,1.4152192646021513
2025,3,428,13,478,Feature_478,1.3593445074192603,0.9210337,1.4758901181239663,0.48352725633904203
2025,3,428,14,608,Feature_608,1.3510261726430919,0.92289686,1.4638972438061362,0.6526278268767474
2025,3,428,15,593,Feature_593,1.3253466353815566,0.84997725,-1.5592730602986271,0.6435083974590932
2025,3,428,16,88,Feature_88,1.3187415089592536,0.89048433,1.4809261207995779,0.6820885240319857
2025,3,428,17,570,Feature_570,1.3159972442577836,0.9064795,-1.451767278098857,1.167867044618832
2025,3,428,18,675,Feature_675,1.3159147390716879,0.87344706,-1.5065764125307235,1.224223708216416
2025,3,428,19,695,Feature_695,1.3147201958527999,0.9265734,-1.4189056170972032,1.1488876209320769
2025,3,428,20,354,Feature_354,1.3094242391191027,0.94925046,1.3794296602952467,0.9881294982355073
2025,4,342,1,358,Feature_358,0.9888786064219316,0.8723667,1.1335583722965665,0.9308417620626535
2025,4,342,2,67,Feature_67,0.983429726509051,0.9248528,1.0633364993784518,0.7628191690553751
2025,4,342,3,523,Feature_523,0.9569197643086248,0.9204797,-1.0395881069940802,1.2142041481051271
2025,4,342,4,245,Feature_245,0.9427312852001821,0.8878911,1.0617645233659097,1.113589067525204
2025,4,342,5,702,Feature_702,0.9374999731001474,0.8441121,-1.1106344466338025,1.2304233227080907
2025,4,342,6,721,Feature_721,0.9273501156155266,0.88266176,-1.0506290832964007,1.2283739462906513
2025,4,342,7,725,Feature_725,0.8698913665419116,0.85385793,1.0187776343342476,1.0207270876373562
2025,4,342,8,737,Feature_737,0.8397229224439856,0.91627276,0.9164551862912914,1.097049498921462
2025,4,342,9,419,Feature_419,0.8362049772872536,0.9357657,-0.8936050892833854,0.725476847816867
2025,4,342,10,671,Feature_671,0.8176990115529814,0.9243963,-0.8845762714146775,0.8769897754058538
2025,4,342,11,3,Feature_3,0.8098731818971012,0.9233813,-0.8770733789258242,1.6636497942184745
2025,4,342,12,251,Feature_251,0.8019313754559945,0.89327973,0.8977382418747923,0.7689330163077915
2025,4,342,13,577,Feature_577,0.7979571921843197,0.8740761,0.9129149814498299,1.1831072226388661
2025,4,342,14,417,Feature_417,0.7954551098681597,0.90076303,-0.8830903124556221,0.8811948476385306
2025,4,342,15,116,Feature_116,0.7883737983661906,0.8929903,-0.8828469986819438,0.969877979504331
2025,4,342,16,754,Feature_754,0.7833360311757533,0.8993913,0.8709624351654603,0.9251345864717159
2025,4,342,17,351,Feature_351,0.7526738703506272,0.9032806,-0.8332669351910437,0.9199959011431124
2025,4,342,18,255,Feature_255,0.7455014490492897,0.92896026,0.802511666168203,0.7871286340885609
2025,4,342,19,743,Feature_743,0.7433442247228649,0.77442604,0.9598647042021204,0.9851328657398405
2025,4,342,20,734,Feature_734,0.735928301530676,0.92932284,0.7918973588276448,1.0869434578478574
2025,5,602,1,405,Feature_405,1.3055641916430984,0.8880228,1.470192229784889,1.134704317729578
2025,5,602,2,539,Feature_539,1.2609094256884283,0.9193804,1.3714773443854336,1.160495898706224
2025,5,602,3,181,Feature_181,1.1657027373289788,0.89739,1.2989923299484953,0.8928518369563311
2025,5,602,4,224,Feature_224,1.1522550800865563,0.94713104,-1.2165740897584347,0.9692934604383016
2025,5,602,5,586,Feature_586,1.1414876175367115,0.8804292,-1.2965126631458033,1.2151512591904108
2025,5,602,6,737,Feature_737,1.129060831221405,0.91627276,1.23223223608051,0.841918325237828
2025,5,602,7,21,Feature_21,1.1122779576427069,0.9394923,-1.18391388104354,1.0935377295760706
2025,5,602,8,768,Feature_768,1.0816232531746834,0.9363687,1.155125378215337,1.3386406841108618
2025,5,602,9,719,Feature_719,1.0719772366746245,0.8835311,1.2132875056042787,1.2043066652470213
2025,5,602,10,365,Feature_365,1.0517593228455828,0.9325136,1.1278755922757904,0.7335994411923638
2025,5,602,11,55,Feature_55,1.049597707744616,0.92943364,1.1292874049976367,1.1546408715344165
2025,5,602,12,540,Feature_540,1.0220801870784517,0.8802111,1.1611761880714473,0.9157086401136872
2025,5,602,13,544,Feature_544,0.9946027706200542,0.91958654,-1.08157604330663,1.1841875528524028
2025,5,602,14,745,Feature_745,0.9755706246668336,0.9326406,-1.0460306059840174,0.8273426173875778
2025,5,602,15,557,Feature_557,0.9495888183104976,0.9373081,-1.0131021439160273,0.772369484549763
2025,5,602,16,20,Feature_20,0.9492273311759898,0.93779343,-1.0121923411908107,1.0253037467200206
2025,5,602,17,512,Feature_512,0.948687797372323,0.94795614,-1.0007718211086094,1.2848303264695333
2025,5,602,18,724,Feature_724,0.9464251095798347,0.94489247,-1.0016220295606169,1.0777065983446834
2025,5,602,19,61,Feature_61,0.9442626503367291,0.9357654,-1.0090805503596205,1.0608937206776141
2025,5,602,20,134,Feature_134,0.9387947122808558,0.946974,0.9913627329054921,0.842416803961649
